RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   25   29     0     0  con    0  1.0D+00  1.3D+00  1.593D+00  7.538D+00
   26   30     0     0  con    0  1.0D+00  7.2D-01  1.528D+00  7.031D+00
   27   31     0     0  con    0  1.0D+00  3.9D-01  1.116D+00  6.332D+00
   28   32     0     0  con    0  1.0D+00  1.6D+00  7.595D-01  4.925D+00
   29   33     0     0  con    0  1.0D+00  1.7D+00  1.683D+00  4.149D+00
   30   34     0     0  con    0  1.0D+00  1.1D+00  1.363D+00  3.655D+00
   31   35     0     0  con    0  1.0D+00  2.3D-01  4.857D-01  3.226D+00
   32   36     0     0  con    0  1.0D+00  2.3D-01  3.635D-01  2.975D+00
   33   37     0     0  con    0  1.0D+00  1.3D+00  5.631D-01  2.506D+00
   34   38     0     0  con    0  1.0D+00  3.1D-01  3.042D-01  2.190D+00
   35   39     0     0  con    0  1.0D+00  6.0D-01  2.253D-01  2.059D+00
   36   40     0     0  con    0  1.0D+00  7.9D-01  2.144D-01  1.928D+00
   37   41     0     0  con    0  1.0D+00  2.5D-01  1.973D-01  1.850D+00
   38   42     0     0  con    0  1.0D+00  1.4D-01  1.394D-01  1.798D+00
   39   43     0     0  con    0  1.0D+00  2.1D-01  1.714D-01  1.758D+00
   40   44     0     0  con    0  1.0D+00  8.3D-02  1.082D-01  1.742D+00
   41   45     0     0  con    0  1.0D+00  5.4D-02  6.388D-02  1.729D+00
   42   46     0     0    65   77     0     0  con    0  1.0D+00  2.3D-01  5.651D+00  1.073D+02
   66   78     0     0  con    0  1.0D+00  3.8D-01   12   14     0     0  con    0  1.0D+00  1.6D-01  1.377D+01  1.653D+02
   13   15     0     0  con    0  1.0D+00  2.3D-01  1.582D+01  1.551D+02
   14   16     0     0  con    0  1.0D+00  4.9D-01  1.380D+01  1.201D+02
   47   51     0     0  con    0  1.0D+00  2.2D-02  7.217D-03  1.700D+00
   48   52     0     0  con    0  1.0D+00  2.9D-02  1.024D-02  1.700D+00
   49   53     0     0  con    0  1.0D+00  2.2D-02  1.505D-02  1.700D+00
   50   54     0     0  con    0  1.0D+00  6.6D-03  5.408D-03  1.700D+00
   51   55     0     0  con    0  1.0D+00  3.6D-03  4.956D-03  1.700D+00
   52   56     0     0  con    0  1.0D+00  9.1D-03  4.828D-03  1.700D+00
   53   57     0     0  con    0  1.0D+00  1.8D-02  6.550D-03  1.700D+00
   54   58     0     0  con    0  1.0D+00  1.9D-02  2.406D-03  1.700D+00
   55   59     0     0  con    0  1.0D+00  2.7D-03  2.323D-03  1.700D+00
   56   60     0     0  con    0  1.0D+00  6.8D-03  3.010D-03  1.700D+00
   57   61     0     0  con    0  1.0D+00  1.0D-02  5.425D-03  1.700D+00
   58   62     0     0  con    0  1.0D+00  1.4D-02  2.688D-03  1.700D+00
   59   63     0     0  con    0  1.0D+00  6.3D-03  1.231D-03  1.700D+00
   60   64     0     0  con    0  1.0D+00  4.1D-03  1.218D-03  1.700D+00
   61   65     0     0  con    0  1.0D+00  2.0D-03  1.295D-03  1.700D+00
   62   66     0     0  con    0  1.0D+00  2.6D-03  3.377D-04  1.700D+00
   63   67     0     0  con    0  1.0D+00  1.0D-03  3.352D-04  1.700D+00
   64   69     0     0  con    1  4.9D-01  3.3D-04  1.829D-04  1.700D+00
   65   70     0     0  con    0  1.0D+00  1.9D-04  1.046D-04  1.700D+00
   66   71     0     0  con    0  1.0D+00  1.5D-04  1.452D-04  1.700D+00
   67   72     0     0  con    0  1.0D+00  1.3D-04  4.205D-05  1.700D+00

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 8.057E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.758D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.362D+04  1.034D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.084D+04  7.493D+03
    3    5     0     0  con    0  1.0D+00  4.2D-01  3.243D+03  1.921D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.922D+03  1.151D+03
    5    7     0     0  con    0  1.0D+00  2.2D-01  9.821D+02  6.164D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  5.771D+02  3.841D+02
    7    9     0     0  con    0  1.0D+00  1.4D-01  4.212D+02  2.972D+02
    8   10     0     0  con    0  1.0D+00  2.7D-01  1.934D+02  1.671D+02
    9   11     0     0  con    0  1.0D+00  1.9D-01  1.157D+02  1.218D+02
   10   12     0     0  con    0  1.0D+00  2.6D-01  5.339D+01  8.385D+01
   11   13     0     0  con    0  1.0D+00  2.2D-01  2.584D+01  6.865D+01
   12   14     0     0  con    0  1.0D+00  2.3D-01  1.077D+01  5.896D+01
   13   15     0     0  con    0  1.0D+00  2.7D-01  6.925D+00  5.178D+01
   14   16     0     0  con    0  1.0D+00  4.5D-01  6.256D+00  3.479D+01
   15   17     0     0  con    0  1.0D+00  1.7D+00  8.967D+00  1.973D+01
   16   18     0     0  con    0  1.0D+00  4.5D-01  2.135D+00  1.468D+01
   17   19     0     0  con    0  1.0D+00  2.0D-01  1.782D+00  1.352D+01
   18   20     0     0  con    0  1.0D+00  4.4D-01  2.153D+00  1.223D+01
   19   22     0     0  con    1  5.1D-01  1.4D-01  1.609D+00  1.189D+01
   20   23     0     0    10   12     0     0  con    0  1.0D+00  2.2D-01  4.045D+01  1.872D+02
   11   13     0     0  con    0  1.0D+00  1.9D-01  1.937D+01  1.749D+02
     69   76     0     0  con    0  1.0D+00  4.8D-03  5.215D-03  1.059D+01
   70   77     0     0  con    0  1.0D+00  3.2D-03  3.473D-03  1.059D+01
   71   78     0     0  con    0  1.0D+00  8.5D-   25   30     0     0  con    1  3.4D-01  3.7D-01  2.115D+00  8.534D+00
   26   31     0     0  con    0  1.0D+00  2.7D-01  1.348D+00  8.143D+00
   27   32     0     0  con    0  1.0D+00  8.2D-01  8.661D-01  7.385D+00
   28   33     0     0  con    0  1.0D+00  1.1D+00  1.040D+00  6.702D+00
   29   34     0     0  con    0  1.0D+00  1.1D+00  7.028D-01  5.911D+00
   30   35     0     0  con    0  1.0D+00  1.7D+00  7.910D-01  4.876D+00
   31   37     0     0  con    1  4.4D-01  1.7D+00  6.097D-01  4.313D+00
   32   38     0     0  con    0  1.0D+00  2.9D-01  2.634D-01  3.920D+00
   33   39     0     0  con    0  1.0D+00  7.6D-01  3.037D-01  3.540D+00
   34   40     0     0  con    0  1.0D+00  8.5D-01  5.991D-01  3.355D+00
   35   41     0     0  con    0  1.0D+00  1.8D-01  1.965D-01  3.195D+00
   36   42     0     0  con    0  1.0D+00  1.8D-01  1.268D-01  3.094D+00
   37   43     0     0  con    0  1.0D+00  1.9D-01  2.090D-01  3.023D+00
   38   44     0     0  con    0  1.0D+00  2.5D-01  1.801D-01  3.002D+00
   39   45     0     0  con    0  1.0D+00  1.3D-01  1.770D-01  2.977D+00
   40   46     0     0  con    0  1.0D+00  4.5D-02  1.067D-01  2.970D+00
   41   47     0     0  con    0  1.0D+00  6.9D-02  4.442D-02  2.962D+00
   42   48     0     0  con    0  1.0D+00  8.8D-02  3.578D-02  2.955D+00
   43   50     0     0  con    1  4.6D-01  2.9D-02  3.893D-02  2.954D+00
   44   51     0     0  con    0  1.0D+00  2.1D-02  1.130D-02  2.953D+00
   45   52     0     0  con    0  1.0D+00  8.1D-03  1.017D-02  2.953D+00
   46   53     0     0  con    0  1.0D+00  1.3D-02  1.343D-02  2.952D+00
   47   54     0     0  con    0  1.0D+00  1.8D-02  6.418D-03  2.952D+00
   48   56     0     0  con    1  4.9D-01  1.4D-02  1.038D-02  2.952D+00
   49   57     0     0  con    0  1.0D+00  1.1D-02  4.533D-03  2.952D+00
   50   58     0     0  con    0  1.0D+00  6.1D-03  2.749D-03  2.952D+00
   51   59     0     0  con    0  1.0D+00  8.0D-03  2.742D-03  2.952D+00
   52   61     0     0  con    1  4.2D-01  6.1D-03  5.129D-03  2.952D+00
   53   62     0     0  con    0  1.0D+00  6.6D-03  2.323D-03  2.952D+00
   54   63     0     0  con    0  1.0D+00  5.6D-03  1.841D-03  2.952D+00
   55   64     0     0  con    0  1.0D+00  4.2D-03  1.765D-03  2.952D+00
   56   65     0     0  con    0  1.0D+00  5.9D-03  1.522D-03  2.952D+00
   57   67     0     0  con    1  4.8D-01  4.3D-03  1.784D-03  2.952D+00
   58   68     0     0  con    0  1.0D+00  3.1D-03  1.017D-03  2.952D+00
   59   69     0     0  con    0  1.0D+00  3.4D-03  7.195D-04  2.952D+00
   60   70     0     0  con    0  1.0D+00  3.3D-03  1.638D-03  2.952D+00
   61   71     0     0  con    0  1.0D+00  3.9D-04  4.929D-04  2.952D+00
   62   72     0     0  con    0  1.0D+00  5.2D-04  2.776D-04  2.952D+00
   63   73     0     0  con    0  1.0D+00  5.5D-04  2.205D-04  2.952D+00
   64   74     0     0  con    0  1.0D+00  8.6D-04  1.750D-04  2.952D+00
   65   76     0     0  con    1  3.4D-01  3.3D-04  1.937D-04  2.952D+00
   66   77     0     0  con    0  1.0D+00  2.9D-04  9.624D-05  2.952D+00

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 8.463E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl       67   70     0     0  con    0  1.0D+00  2.0D-03  6.299D-03  1.065D+01
   68   71     0     0  con    0  1.0D+00  9.1D-04   21   25     0     0  con    0  1.0D+00  3.5D-01  2.520D+00  1.572D+01
   22   26     0     0  con    0  1.0D+00  5.2D-01  4.385D+00  1.447D+01
   23   27     0     0  con    0  1.0D+00  1.6D-    4    6     0     0  con    0  1.0D+00  1.6D-01  1.877D+03  1.309D+03
    5    7     0     0  con    0  1.0D+00  2.1D-01  9.483D+02  8.054D+02
    6    8     0     0  con    0  1.0D+00  1.9D-01  5.537D+02  6.011D+02
    7    9     0     0  con    0  1.0D+00  1.3D-01  3.933D+02  5.252D+02
    8   10     0     0  con    0  1.0D+00  2.6D-01  1.467D+02  4.103D+02
    9   11     0     0  con    0  1.0D+00  1.5D-01  7.177D+01  3.822D+02
   10   12     0     0  con    0  1.0D+00  1.9D-01  2.801D+01  3.560D+02
   11   13     0     0  con    0  1.0D+00  2.0D-01  2.091D+01  3.388D+02
   12   14     0     0  con    0  1.0D+00  4.0D-01  3.208D+01  3.008D+02
   13   15     0     0  con    0  1.0D+00  9.8D-01  1.607D+01  2.353D+02
   14   16     0     0  con    0  1.0D+00  1.8D+00  2.661D+01  1.882D+02
   15   17     0     0  con    0  1.0D+00  7.1D-01  1.569D+01  1.520D+02
   16   18     0     0  con    0  1.0D+00  4.9D-01  1.159D+01  1.323D+02
   17   19     0     0  con    0  1.0D+00  1.2D+00  1.293D+01  1.053D+02
   18   20     0     0  con    0  1.0D+00  5.4D-01  9.906D+00  9.051D+01
   19   21     0     0  con    0  1.0D+00  4.5D-01  1.016D+01  8.192D+01
   20   22     0     0  con    0  1.0D+00  5.9D-01  8.637D+00  7.257D+01
   21   23     0     0  con    0  1.0D+00  6.5D-01  5.452D+00  6.459D+01
   22   24     0     0  con    0  1.0D+00  2.1D-01  3.821D+00  6.122D+01
   23   25     0     0  con    0  1.0D+00  1.6D-01  4.263D+00  5.939D+01
   24   26     0     0  con    0  1.0D+00  2.3D-01  3.623D+00  5.768D+01
   25   27     0     0  con    0  1.0D+00  2.0D-01  3.971D+00  5.644D+01
   26   28     0     0  con    0  1.0D+00  3.1D-01  3.608D+00  5.477D+01
   27   29     0     0  con    0  1.0D+00  2.7D-01  3.819D+00  5.354D+01
   28   30     0     0  con    0  1.0D+00  2.9D-01  3.344D+00  5.228D+01
   29   31     0     0  con    0  1.0D+00  2.8D-01  2.782D+00  5.126D+01
   30   32     0     0  con    0  1.0D+00  2.9D-01  3.252D+00  5.065D+01
   31   33     0     0  con    0  1.0D+00  5.7D-02  3.136D+00  5.021D+01
   32   34     0     0  con    0  1.0D+00  1.3D-01  3.222D+00  4.969D+01
   33   35     0     0  con    0  1.0D+00  1.3D-01  3.006D+00  4.929D+01
   34   36     0     0  con    0  1.0D+00  3.8D-01  3.524D+00  4.833D+01
   35   38     0     0  con    1  5.0D-01  3.2D-01  2.157D+00  4.770D+01
   36   39     0     0  con    0  1.0D+00  2.1D-01  2.388D+00  4.712D+01
   37   40     0     0  con    0  1.0D+00  2.6D-01  3.047D+00  4.651D+01
   38   41     0     0  con    0  1.0D+00  2.9D-01  3.499D+00  4.597D+01
   39   42     0     0  con    0  1.0D+00  3.7D-01  2.873D+00  4.538D+01
   40   43     0     0  con    0  1.0D+00  2.0D-01  3.083D+00  4.481D+01
   41   44     0     0  con    0  1.0D+00  3.6D-01  3.298D+00  4.407D+01
   42   45     0     0  con    0  1.0D+00  2.0D-01  1.765D+00  4.367D+01
   43   46     0     0  con    0  1.0D+00  2.3D-01  1.676D+00  4.326D+01
   44   48     0     0  con    1  4.8D-01  5.9D-01  2.665D+00  4.262D+01
   45   49     0     0  con    0  1.0D+00  4.1D-01  1.763D+00  4.181D+01
   46   50     0     0  con    0  1.0D+00  1.9D-01  1.771D+00  4.133D+01
   47   51     0     0  con    0  1.0D+00  5.6D-01  1.924D+00  4.036D+01
   48   52     0     0  con    0  1.0D+00  5.4D-01  1.559D+00  3.970D+01
   49   53     0     0  con    0  1.0D+00  8.1D-01  1.374D+00  3.892D+01
   50   54     0     0  con    0  1.0D+00  2.6D-01  1.422D+00  3.841D+01
   51   55     0     0  con    0  1.0D+00  3.9D-01  2.941D+00  3.788D+01
   52   56     0     0  con    0  1.0D+00  3.4D-01  1.250D+00  3.744D+01
   53   57     0     0  con    0  1.0D+00  1.6D-01  1.317D+00  3.710D+01
   54   58     0     0  con    0  1.0D+00  3.2D-01  1.320D+00  3.660D+01
   55   59     0     0  con    0  1.0D+00  5.3D-01  3.441D+00  3.638D+01
   56   60     0     0    12   14     0     0  con    0  1.0D+00  1.9D-01  1.589D+01  2.101D+02
   13   15     0     0  con    0  1.0D+00  3.8D-01  2.165D+01  1.847D+02
     78   89     0     0  con    0  1.0D+00  1.1D-01  3.070D-01  3.619D+00
   79   90     0     0  con    0  1.0D+00  1.2D-01  2.209D-01  3.597D+00
   80   91     0     0  con    0  1.0D+00  8.0D-   61   66     0     0  con    0  1.0D+00  3.5D-01  5.834D-01  3.477D+01
   62   67     0     0  con    0  1.0D+00  1.2D-01  6.523D-01  3.462D+01
   63   68     0     0  con    0  1.0D+00  2.5D-01  1.008D+00  3.439D+01
   64   69     0     0  con    0  1.0D+00  2.0D-01  1.725D+00  3.432D+01
   65   70     0     0  con    0  1.0D+00  6.2D-02  4.344D-01  3.420D+01
   66   71     0     0  con    0  1.0D+00  5.2D-02  4.014D-01  3.416D+01
   67   72     0     0  con    0  1.0D+00  1.1D-01  3.926D-01  3.408D+01
   68   73     0     0  con    0  1.0D+00  1.8D-01  8.666D-01  3.401D+01
   69   74     0     0  con    0  1.0D+00  1.9D-01  3.857D-01  3.391D+01
   70   75     0     0  con    0  1.0D+00  4.0D-02  2.302D-01  3.389D+01
   71   76     0     0  con    0  1.0D+00  4.7D-02  2.288D-01  3.385D+01
   72   78     0     0  con    1  5.1D-01  5.1D-02  4.187D-01  3.383D+01
   73   79     0     0  con    0  1.0D+00  5.7D-02  2.531D-01  3.381D+01
   74   80     0     0  con    0  1.0D+00  9.2D-02  1.924D-01  3.378D+01
   75   81     0     0  con    0  1.0D+00  7.9D-02  1.830D-01  3.376D+01
   76   82     0     0  con    0  1.0D+00  1.0D-01  8.768D-01  3.373D+01
   77   83     0     0  con    0  1.0D+00  8.4D-02  6.082D-01  3.372D+01
   78   84     0     0  con    0  1.0D+00  4.0D-02  1.473D-01  3.371D+01
   79   85     0     0  con    0  1.0D+00  1.1D-02  1.380D-01  3.370D+01
   80   86     0     0  con    0  1.0D+00  1.2D-02  2.097D-01  3.370D+01
   81   87     0     0  con    0  1.0D+00  2.8D-02  2.476D-01  3.369D+01
   82   88     0     0  con    0  1.0D+00  4.8D-02  1.829D-01  3.368D+01
   83   90     0     0  con    1  2.8D-01  4.6D-02  2.591D-01  3.368D+01
   84   91     0     0  con    0  1.0D+00  2.3D-02  8.526D-02  3.367D+01
   85   92     0     0  con    0  1.0D+00  1.2D-02  8.697D-02  3.367D+01
   86   93     0     0  con    0  1.0D+00  1.1D-02  1.193D-01  3.367D+01
   87   94     0     0  con    0  1.0D+00  2.1D-02  1.224D-01  3.366D+01
   88   96     0     0  con    1  5.3D-01  2.6D-02  1.426D-01  3.366D+01
   89   97     0     0  con    0  1.0D+00  1.9D-02  7.161D-02  3.366D+01
   90   98     0     0  con    0  1.0D+00  1.1D-02  6.639D-02  3.366D+01
   91   99     0     0  con    0  1.0D+00  1.5D-02  2.084D-01  3.366D+01
   92  100     0     0  con    0  1.0D+00  4.0D-03  9.034D-02  3.365D+01
   93  101     0     0  con    0  1.0D+00  5.3D-03  4.093D-02  3.365D+01
   94  102     0     0  con    0  1.0D+00  5.7D-03  5.344D-02  3.365D+01
   95  103     0     0  con    0  1.0D+00  8.0D-03  4.903D-02  3.365D+01
   96  105     0     0  con    1  2.1D-01  8.5D-03  1.042D-01  3.365D+01
   97  106     0     0  con    0  1.0D+00  9.7D-03  4.893D-02  3.365D+01
   98  107     0     0  con    0  1.0D+00  6.0D-03  3.968D-02  3.365D+01
   99  108     0     0  con    0  1.0D+00  5.8D-03  3.225D-02  3.365D+01
  100  109     0     0  con    0  1.0D+00  6.1D-03  3.890D-02  3.365D+01

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.221E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.755D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-   69   71     0     0  con    0  1.0D+00  6.6D-03  2.637D-02  1.988D+01
   70   72     0     0  con    0  1.0D+00  5.1D-03   23   25     0     0  con    0  1.0D+00  2.1D-01  1.841D+00  2.387D+01
   24   26     0     0  con    0  1.0D+00  1.3D-01  2.312D+00  2.351D+01
   25   27     0     0  con    0  1.0D+00  5.7D-    6    8     0     0  con    0  1.0D+00  2.0D-01  5.734D+02  4.569D+02
    7    9     0     0  con    0  1.0D+00  1.3D-01  4.178D+02  3.739D+02
    8   10     0     0  con    0  1.0D+00  2.8D-01  1.718D+02  2.420D+02
    9   11     0     0  con    0  1.0D+00  1.8D-01  9.806D+01  2.049D+02
   10   12     0     0  con    0  1.0D+00  2.5D-01  3.755D+01  1.703D+02
   11   13     0     0  con    0  1.0D+00  2.0D-01  1.738D+01  1.562D+02
   12   14     0     0  con    0  1.0D+00  3.6D-01  1.816D+01  1.314D+02
   13   15     0     0  con    0  1.0D+00  1.1D+00  1.474D+01  8.371D+01
   14   16     0     0  con    0  1.0D+00  9.2D-01  6.232D+00  5.384D+01
   15   17     0     0  con    0  1.0D+00  1.2D+00  1.223D+01  3.734D+01
   16   18     0     0  con    0  1.0D+00  6.5D-01  3.795D+00  2.943D+01
   17   19     0     0  con    0  1.0D+00  1.3D-01  3.056D+00  2.664D+01
   18   20     0     0  con    0  1.0D+00  4.1D-01  2.629D+00  2.300D+01
   19   21     0     0  con    0  1.0D+00  2.0D-01  2.484D+00  2.185D+01
   20   22     0     0  con    0  1.0D+00  3.3D-01  2.958D+00  2.082D+01
   21   23     0     0  con    0  1.0D+00  4.8D-01  2.219D+00  2.010D+01
   22   24     0     0  con    0  1.0D+00  1.3D-01  1.745D+00  1.945D+01
   23   25     0     0  con    0  1.0D+00  1.5D-01  1.762D+00  1.910D+01
